# file:
#   name: cheap-direct_-2500_2500_10_5_0.1
#   comment: ''
#   date: '2024-11-08T15:32:46.895492'
#   index_col: motor_input
#   table_delim: "\t"
# user:
#   motor_name: cheap-direct
#   min_pos: -2500
#   max_pos: 2500
#   step: 10
#   cycles: 5
#   delay: 0.1
#   meas_type: long
#   input_units: null
#   calibration:
#     cam_position_um:
#     - -801
#     - -642
#     - -446
#     - -211
#     - -61
#     - 135
#     - 328
#     - 524
#     - 709
#     qpd_voltage_mV:
#     - -6481.35
#     - -5347.7
#     - -3769.225
#     - -1655.295
#     - -204.915
#     - 1661.76
#     - 3415.0
#     - 4999.98
#     - 6362.025
#     rescale_ref_um: 173
#     rescale_ref_mV: 1790
#     optical_lever_m: 0.75
#     mirror_lever_m: 0.031
#   compensated_backlash: 0
#   input_to_translation: 1.52587890625e-08
# dev: {}
# 
motor_input	qpd_voltage_mV
-1050	-4485.0
-1060	-4500.9375
-1070	-4570.0
-1080	-4614.0
-1090	-4697.0
-1100	-4697.0
-1110	-4723.0
-1120	-4761.0
-1130	-4765.3125
-1140	-4830.0
-1150	-4882.0
-1160	-4961.0
-1170	-4961.0
-1180	-4998.0
-1190	-5045.0
-1200	-5076.0
-1210	-5076.0
-1220	-5126.0
-1230	-5178.0
-1240	-5229.25
-1250	-5260.0
-1260	-5333.0
-1270	-5380.0
-1280	-5380.0
-1290	-5456.0
-1300	-5517.0
-1310	-5529.375
-1320	-5583.0
-1330	-5594.0
-1340	-5647.0
-1350	-5647.0
-1360	-5696.0
-1370	-5750.0
-1380	-5797.0
-1390	-5797.0
-1400	-5848.0
-1410	-5897.0
-1420	-5983.0
-1430	-5983.0
-1440	-6010.0
-1450	-6044.0
-1460	-6081.5
-1470	-6104.0
-1480	-6184.0
-1490	-6227.0
-1500	-6227.0
-1510	-6270.0
-1520	-6335.0
-1530	-6365.0
-1540	-6365.0
-1550	-6448.0
-1560	-6486.0
-1570	-6493.0
-1580	-6493.0
-1590	-6540.0
-1600	-6624.0
-1610	-6681.0
-1620	-6681.0
-1630	-6730.0
-1640	-6783.0
-1650	-6783.0
-1660	-6832.0
-1670	-6870.0
-1680	-6925.0
-1690	-6925.0
-1700	-6991.0
-1710	-7003.0
-1720	-7003.0
-1730	-7053.0
-1740	-7085.0
-1750	-7144.0625
-1760	-7148.0
-1770	-7160.0
-1780	-7226.0
-1790	-7230.375
-1800	-7261.0
-1810	-7301.0
-1820	-7365.0
-1830	-7365.0
-1840	-7381.0
-1850	-7420.0
-1860	-7465.0
-1870	-7465.0
-1880	-7515.0
-1890	-7575.0
-1900	-7596.375
-1910	-7632.0
-1920	-7668.0
-1930	-7696.0
-1940	-7719.125
-1950	-7733.0
-1960	-7764.0
-1970	-7812.0
-1980	-7812.0
-1990	-7868.0
-2000	-7872.0
-2010	-7906.0
-2020	-7906.0
-2030	-7961.0
-2040	-8002.0
-2050	-8016.625
-2060	-8041.0
-2070	-8066.0
-2080	-8113.0
-2090	-8113.0
-2100	-8151.0
-2110	-8200.0
-2120	-8216.0
-2130	-8216.0
-2140	-8283.0
-2150	-8310.0
-2160	-8342.3125
-2170	-8357.0
-2180	-8353.0
-2190	-8401.0
-2200	-8401.0
-2210	-8449.0
-2220	-8485.0
-2230	-8513.4375
-2240	-8520.0
-2250	-8550.0
-2260	-8580.0
-2270	-8582.4375
-2280	-8619.0
-2290	-8635.0
-2300	-8682.0
-2310	-8682.0
-2320	-8723.0
-2330	-8754.0
-2340	-8787.0
-2350	-8787.0
-2360	-8800.0
-2370	-8819.0
-2380	-8860.25
-2390	-8863.0
-2400	-8888.0
-2410	-8915.0
-2420	-8915.0
-2430	-8938.0
-2440	-8954.0
-2450	-8977.4375
-2460	-8979.0
-2470	-9026.0
-2480	-9069.0
-2490	-9072.125
-2500	-9074.0
-2490	-9096.0
-2480	-9128.0
-2470	-9128.0
-2460	-9125.0
-2450	-9116.0
-2440	-9117.0
-2430	-9117.0
-2420	-9102.0
-2410	-9130.0
-2400	-9130.0
-2390	-9118.0
-2380	-9120.0
-2370	-9094.0
-2360	-9094.0
-2350	-9094.0
-2340	-9069.0
-2330	-9031.0
-2320	-9031.0
-2310	-9009.0
-2300	-8975.0
-2290	-8928.0
-2280	-8928.0
-2270	-8913.0
-2260	-8894.0
-2250	-8875.0
-2240	-8875.0
-2230	-8838.0
-2220	-8827.0
-2210	-8772.0
-2200	-8772.0
-2190	-8736.0
-2180	-8720.0
-2170	-8686.0
-2160	-8686.0
-2150	-8666.0
-2140	-8607.0
-2130	-8601.9375
-2120	-8580.0
-2110	-8547.0
-2100	-8522.0
-2090	-8522.0
-2080	-8490.0
-2070	-8452.0
-2060	-8428.375
-2050	-8398.0
-2040	-8379.0
-2030	-8363.0
-2020	-8363.0
-2010	-8308.0
-2000	-8282.0
-1990	-8226.0
-1980	-8226.0
-1970	-8187.0
-1960	-8149.0
-1950	-8127.0625
-1940	-8122.0
-1930	-8077.0
-1920	-8046.0
-1910	-8043.5
-1900	-8006.0
-1890	-7940.0
-1880	-7930.0
-1870	-7930.0
-1860	-7908.0
-1850	-7845.0
-1840	-7841.6875
-1830	-7792.0
-1820	-7773.0
-1810	-7716.0
-1800	-7716.0
-1790	-7706.0
-1780	-7672.0
-1770	-7592.3125
-1760	-7587.0
-1750	-7546.0
-1740	-7522.0
-1730	-7503.1875
-1720	-7479.0
-1710	-7448.0
-1700	-7408.0
-1690	-7395.75
-1680	-7380.0
-1670	-7319.0
-1660	-7260.0
-1650	-7260.0
-1640	-7233.0
-1630	-7182.0
-1620	-7149.625
-1610	-7145.0
-1600	-7088.0
-1590	-7059.0
-1580	-7046.4375
-1570	-6992.0
-1560	-6939.0
-1550	-6908.0
-1540	-6907.125
-1530	-6901.0
-1520	-6824.0
-1510	-6746.0
-1500	-6746.0
-1490	-6706.0
-1480	-6670.0
-1470	-6592.0
-1460	-6592.0
-1450	-6534.0
-1440	-6491.0
-1430	-6473.0
-1420	-6419.0
-1410	-6414.0
-1400	-6352.0
-1390	-6352.0
-1380	-6289.0
-1370	-6226.0
-1360	-6200.0
-1350	-6200.0
-1340	-6151.0
-1330	-6057.0
-1320	-6057.0
-1310	-6014.0
-1300	-5962.0
-1290	-5910.0
-1280	-5910.0
-1270	-5881.0
-1260	-5821.0
-1250	-5794.125
-1240	-5735.0
-1230	-5667.0
-1220	-5600.0
-1210	-5590.3125
-1200	-5569.0
-1190	-5544.0
-1180	-5468.0
-1170	-5468.0
-1160	-5416.0
-1150	-5372.0
-1140	-5338.875
-1130	-5319.0
-1120	-5249.0
-1110	-5195.0
-1100	-5195.0
-1090	-5125.0
-1080	-5098.0
-1070	-5009.0
-1060	-5009.0
-1050	-4952.0
-1040	-4898.0
-1030	-4888.75
-1020	-4824.0
-1010	-4766.0
-1000	-4736.0
-990	-4727.1875
-980	-4689.0
-970	-4611.0
-960	-4577.0
-950	-4577.0
-940	-4513.0
-930	-4452.0
-920	-4406.0625
-910	-4403.0
-900	-4351.0
-890	-4283.0
-880	-4259.25
-870	-4188.0
-860	-4133.0
-850	-4066.0
-840	-4056.5
-830	-4047.0
-820	-3919.0
-810	-3884.0
-800	-3884.0
-790	-3834.0
-780	-3779.0
-770	-3752.5
-760	-3726.0
-750	-3674.0
-740	-3584.0
-730	-3584.0
-720	-3527.0
-710	-3489.0
-700	-3413.0
-690	-3413.0
-680	-3370.0
-670	-3293.0
-660	-3288.125
-650	-3254.0
-640	-3184.0
-630	-3070.0
-620	-3070.0
-610	-2992.0
-600	-2933.0
-590	-2889.875
-580	-2864.0
-570	-2814.0
-560	-2726.0
-550	-2726.0
-540	-2672.0
-530	-2622.0
-520	-2553.0
-510	-2553.0
-500	-2495.0
-490	-2432.0
-480	-2432.0
-470	-2344.0
-460	-2291.0
-450	-2184.0
-440	-2184.0
-430	-2159.0
-420	-2111.0
-410	-2072.875
-400	-1989.0
-390	-1899.0
-380	-1873.0
-370	-1873.0
-360	-1781.0
-350	-1742.0
-340	-1723.0
-330	-1704.0
-320	-1629.0
-310	-1568.0
-300	-1568.0
-290	-1498.0
-280	-1442.0
-270	-1369.0
-260	-1369.0
-250	-1307.0
-240	-1243.0
-230	-1193.625
-220	-1164.0
-210	-1070.0
-200	-997.0
-190	-964.6875
-180	-950.0
-170	-890.0
-160	-822.0
-150	-815.6875
-140	-721.0
-130	-694.0
-120	-608.0
-110	-608.0
-100	-513.0
-90	-493.0
-80	-412.0
-70	-412.0
-60	-312.0
-50	-276.0
-40	-242.75
-30	-200.0
-20	-131.0
-10	-65.0
0	-65.0
10	1.0
20	68.0
30	99.5
40	140.0
50	205.0
60	290.0
70	290.0
80	352.0
90	416.0
100	433.5
110	472.0
120	536.0
130	593.0
140	593.0
150	637.0
160	696.0
170	735.0625
180	821.0
190	882.0
200	938.0
210	938.0
220	992.0
230	1075.0
240	1124.375
250	1154.0
260	1233.0
270	1289.0
280	1289.0
290	1377.0
300	1441.0
310	1516.0
320	1516.0
330	1562.0
340	1647.0
350	1697.0
360	1697.0
370	1727.0
380	1775.0
390	1775.0
400	1937.0
410	2015.0
420	2072.0
430	2072.0
440	2135.0
450	2153.0
460	2251.4375
470	2258.0
480	2317.0
490	2371.0
500	2394.25
510	2464.0
520	2549.0
530	2602.0
540	2646.4375
550	2681.0
560	2732.0
570	2818.0
580	2818.0
590	2906.0
600	2962.0
610	3065.0
620	3065.0
630	3115.0
640	3135.0
650	3162.1875
660	3222.0
670	3325.0
680	3366.0
690	3366.0
700	3418.0
710	3468.0
720	3497.75
730	3536.0
740	3637.0
750	3692.0
760	3692.0
770	3776.0
780	3796.0
790	3866.0
800	3866.0
810	3902.0
820	4011.0
830	4011.0
840	4105.0
850	4158.0
860	4240.0
870	4240.0
880	4277.0
890	4355.0
900	4393.5
910	4411.0
920	4456.0
930	4566.0
940	4566.0
950	4609.0
960	4658.0
970	4742.0
980	4754.0
990	4808.0
1000	4861.0
1010	4882.75
1020	4919.0
1030	4973.0
1040	5039.0
1050	5039.0
1060	5084.0
1070	5165.0
1080	5216.0
1090	5216.0
1100	5259.0
1110	5292.0
1120	5292.0
1130	5366.0
1140	5410.0
1150	5456.0
1160	5456.0
1170	5537.0
1180	5586.0
1190	5660.0
1200	5660.0
1210	5697.0
1220	5776.0
1230	5776.0
1240	5836.0
1250	5919.0
1260	5944.0
1270	5954.125
1280	5998.0
1290	6007.0
1300	6084.0
1310	6084.0
1320	6135.0
1330	6212.0
1340	6266.25
1350	6274.0
1360	6307.0
1370	6349.0
1380	6374.0
1390	6399.0
1400	6467.0
1410	6519.0
1420	6519.0
1430	6585.0
1440	6632.0
1450	6673.25
1460	6676.0
1470	6726.0
1480	6788.0
1490	6846.0
1500	6846.0
1510	6888.0
1520	6951.0
1530	6999.0
1540	6999.0
1550	7017.0
1560	7063.0
1570	7073.5
1580	7119.0
1590	7168.0
1600	7215.0
1610	7215.0
1620	7267.0
1630	7308.0
1640	7308.0
1650	7383.0
1660	7387.0
1670	7470.0
1680	7470.0
1690	7490.0
1700	7557.0
