# file:
#   name: newport-dc_-0.02_0.02_0.0001_5_0.1
#   comment: ''
#   date: '2024-10-17T12:22:18'
#   index_col: motor_input
#   table_delim: "\t"
# user:
#   motor_name: newport-dc
#   min_pos: -0.02
#   max_pos: 0.02
#   step: 0.0001
#   cycles: 5
#   delay: 0.1
#   meas_type: long
#   input_units: mm
#   calibration:
#     cam_position_um:
#     - -801
#     - -642
#     - -446
#     - -211
#     - -61
#     - 135
#     - 328
#     - 524
#     - 709
#     qpd_voltage_mV:
#     - -6481.35
#     - -5347.7
#     - -3769.225
#     - -1655.295
#     - -204.915
#     - 1661.76
#     - 3415.0
#     - 4999.98
#     - 6362.025
#     rescale_ref_um: null
#     rescale_ref_mV: null
#     optical_lever_m: 0.75
#     mirror_lever_m: 0.04
#   compensated_backlash: 5.91e-06
#   input_to_translation: 0.001
# dev: {}
# 
motor_input	qpd_voltage_mV
0.0056	1919.0
0.0055	1919.0
0.0054	1857.0
0.0053	1857.0
0.0052	1818.375
0.0051	1754.0
0.005	1754.0
0.0049	1672.0
0.0048	1672.0
0.0047	1563.0
0.0046	1563.0
0.0045	1563.0
0.0044	1479.0
0.0043	1479.0
0.0042	1382.0
0.0041	1382.0
0.004	1305.0
0.0039	1249.0
0.0038	1249.0
0.0037	1223.125
0.0036	1203.0
0.0035000000000001	1203.0
0.0034000000000001	1137.0
0.0033000000000001	1137.0
0.0032000000000001	1030.0
0.0031000000000001	1030.0
0.0030000000000001	1030.0
0.0029000000000001	941.0
0.0028000000000001	941.0
0.0027000000000001	845.0
0.0026000000000001	845.0
0.0025000000000001	791.5
0.0024000000000001	738.0
0.0023000000000001	738.0
0.0022000000000001	678.0
0.0021000000000001	596.0
0.0020000000000001	596.0
0.0019000000000001	580.8125
0.0018000000000001	569.0
0.0017000000000001	569.0
0.0016000000000001	455.0
0.0015000000000001	455.0
0.0014000000000001	395.0
0.0013000000000001	395.0
0.0012000000000001	368.75
0.0011000000000001	311.0
0.0010000000000001	222.0
0.0009000000000001	181.0
0.0008000000000001	160.0
0.0007000000000001	160.0
0.0006000000000001	127.9375
0.0005000000000001	103.0
0.0004000000000001	103.0
0.0003000000000001	8.0
0.0002000000000001	8.0
0.0001000000000001	-58.0
1.214306433183765e-16	-58.0
-9.999999999987796e-05	-58.0
-0.0001999999999998	-157.0
-0.0002999999999998	-157.0
-0.0003999999999998	-234.0
-0.0004999999999998	-234.0
-0.0005999999999998	-269.4375
-0.0006999999999998	-315.0
-0.0007999999999998	-315.0
-0.0008999999999998	-403.0
-0.0009999999999998	-403.0
-0.0010999999999998	-490.0
-0.0011999999999998	-490.0
-0.0012999999999998	-563.0
-0.0013999999999998	-563.0
-0.0014999999999998	-621.0
-0.0015999999999998	-621.0
-0.0016999999999998	-700.0
-0.0017999999999998	-700.0
-0.0018999999999998	-700.0
-0.0019999999999998	-779.0
-0.0020999999999998	-779.0
-0.0021999999999998	-880.0
-0.0022999999999998	-880.0
-0.0023999999999998	-918.625
-0.0024999999999998	-983.0
-0.0025999999999998	-1056.0
-0.0026999999999998	-1082.0
-0.0027999999999998	-1082.0
-0.0028999999999998	-1123.0
-0.0029999999999998	-1123.0
-0.0030999999999998	-1123.0
-0.0031999999999998	-1193.0
-0.0032999999999998	-1193.0
-0.0033999999999998	-1276.0
-0.0034999999999998	-1276.0
-0.0035999999999998	-1348.0
-0.0036999999999998	-1348.0
-0.0037999999999998	-1348.0
-0.0038999999999998	-1426.0
-0.0039999999999998	-1426.0
-0.0040999999999998	-1520.0
-0.0041999999999998	-1520.0
-0.0042999999999998	-1547.75
-0.0043999999999998	-1631.0
-0.0044999999999998	-1631.0
-0.0045999999999998	-1705.0
